sensor_id,sensor,usd,category,contact,privacy,outcome_key,outcome_question,domain
S206,MPU-9250 9-axis (legacy),8,Motion & Vibration,Contact,None,posture,What posture is this body in?,Body & health
S206,MPU-9250 9-axis (legacy),8,Motion & Vibration,Contact,None,returned-to-spot,Am I back at the exact same place?,Navigation & space
S206,MPU-9250 9-axis (legacy),8,Motion & Vibration,Contact,None,step-count,How much have they moved today?,Body & health
S206,MPU-9250 9-axis (legacy),8,Motion & Vibration,Contact,None,structure-moved,Has this structure shifted or tilted since last time?,Navigation & space
S206,MPU-9250 9-axis (legacy),8,Motion & Vibration,Contact,None,tremor-present,"Is there a tremor, and at what frequency?",Body & health
S206,MPU-9250 9-axis (legacy),8,Motion & Vibration,Contact,None,which-way-facing,Which way am I pointing?,Navigation & space
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,abnormal-current,Is it drawing an abnormal amount of power?,Machine health
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,battery-charge,How much charge is left?,Energy
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,battery-health,Is this battery degrading?,Energy
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,device-left-on,Did someone leave it switched on?,Energy
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,energy-budget-node,Will this node survive on its battery until spring?,Energy
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,machine-running,Is it on?,Machine health
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,phantom-load,What is draining power while doing nothing?,Energy
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,power-now,How much power is being used right now?,Energy
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,solar-performance,Is the solar array performing as it should?,Energy
S212,INA3221 triple-channel power,4,Power & Electrical,Contact,None,which-appliance,Which appliance just turned on?,Energy
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,container-fullness,How full is it?,Objects & assets
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,cycle-complete,Has the cycle finished?,Machine health
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,door-state,Is it open or closed?,Objects & assets
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,growth-rate,How fast is it growing?,Plants & soil
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,how-far-travelled,How far have I gone?,Navigation & space
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,joint-angle,"What angle is this joint at, through its range?",Body & health
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,object-moved,Has it been moved or disturbed?,Objects & assets
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,returned-to-spot,Am I back at the exact same place?,Navigation & space
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,snow-depth,How deep is the snow?,Weather & outdoors
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,structure-moved,Has this structure shifted or tilted since last time?,Navigation & space
S215,Draw-wire (string pot) sensor,15,Position & Rotation,Contact,None,tank-level,How much is in the tank?,Water
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,am-i-level,"Is this level, and by how much is it off?",Navigation & space
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,gait-quality,How is this person walking?,Body & health
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,how-fast-moving,How fast am I moving?,Navigation & space
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,joint-angle,"What angle is this joint at, through its range?",Body & health
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,magnetic-anomaly,Is there ferrous metal or a field distortion here?,Invisible worlds
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,object-moved,Has it been moved or disturbed?,Objects & assets
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,posture,What posture is this body in?,Body & health
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,returned-to-spot,Am I back at the exact same place?,Navigation & space
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,step-count,How much have they moved today?,Body & health
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,structure-moved,Has this structure shifted or tilted since last time?,Navigation & space
S079,ICM-20948 9-axis IMU,15,Motion & Vibration,Contact,None,which-way-facing,Which way am I pointing?,Navigation & space
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,abnormal-current,Is it drawing an abnormal amount of power?,Machine health
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,cycle-complete,Has the cycle finished?,Machine health
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,door-state,Is it open or closed?,Objects & assets
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,flow-rate,How fast is water flowing?,Water
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,machine-running,Is it on?,Machine health
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,object-count,How many went past?,Objects & assets
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,object-present,Is the thing there?,Objects & assets
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,rotation-speed,How fast is it turning?,Machine health
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,tamper-detected,Has someone interfered with it?,Objects & assets
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,water-used-total,"How much water was used, by whom, and when?",Water
S084,A3144 / SS49E Hall switches,0.4,Magnetic & Compass,Through-barrier,None,wind-conditions,"How windy is it, and from where?",Weather & outdoors
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,abnormal-current,Is it drawing an abnormal amount of power?,Machine health
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,door-state,Is it open or closed?,Objects & assets
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,hidden-wiring,Where is the wiring or metal inside this wall?,Invisible worlds
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,magnetic-anomaly,Is there ferrous metal or a field distortion here?,Invisible worlds
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,object-moved,Has it been moved or disturbed?,Objects & assets
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,object-present,Is the thing there?,Objects & assets
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,rotation-speed,How fast is it turning?,Machine health
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,tamper-detected,Has someone interfered with it?,Objects & assets
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,tank-level,How much is in the tank?,Water
S086,MLX90393 wide-range 3D mag,8,Magnetic & Compass,Through-barrier,None,which-way-facing,Which way am I pointing?,Navigation & space
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,air-leak,"Is compressed air leaking, and where?",Machine health
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,bearing-failing,Is a bearing starting to fail?,Machine health
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,cooking-detected,Is someone cooking?,Air & environment
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,glass-broken,Did glass break?,Security & safety
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,intrusion,Has someone entered who shouldn't have?,Security & safety
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,machine-running,Is it on?,Machine health
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,person-asleep,"Are they asleep, and how well?",Human presence
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,someone-present,Is anyone here?,Human presence
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,unusual-sound,Did something sound wrong?,Security & safety
S088,ICS-43434 I2S mic,5,Sound & Audio,Standoff,Raw-imagery,which-appliance,Which appliance just turned on?,Energy
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,crossed-boundary,Did something cross this line?,Human presence
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,intrusion,Has someone entered who shouldn't have?,Security & safety
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,machine-running,Is it on?,Machine health
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,object-count,How many went past?,Objects & assets
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,perimeter-crossed,"Was the boundary crossed, and where along it?",Security & safety
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,someone-present,Is anyone here?,Human presence
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,structure-moved,Has this structure shifted or tilted since last time?,Navigation & space
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,unusual-sound,Did something sound wrong?,Security & safety
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,vehicle-approaching,Is a vehicle arriving?,Security & safety
S096,Geophone SM-24,30,Motion & Vibration,Immersed,Aggregate,vehicle-speed,How fast are vehicles going past?,Security & safety
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,crossed-boundary,Did something cross this line?,Human presence
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,gait-quality,How is this person walking?,Body & health
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,no-movement-alarm,Has nobody moved for worryingly long?,Human presence
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,object-present,Is the thing there?,Objects & assets
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,person-fell,Did someone fall?,Human presence
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,posture,What posture is this body in?,Body & health
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,sleep-stage-proxy,"What sleep stage is this, roughly?",Body & health
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,someone-present,Is anyone here?,Human presence
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,step-count,How much have they moved today?,Body & health
S100,Velostat pressure sheets,5,Force & Weight,Contact,Aggregate,where-in-room,Whereabouts in the room are they?,Human presence
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,colour-match,Does this colour match the reference?,Materials & chemistry
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,crossed-boundary,Did something cross this line?,Human presence
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,entered-or-left,"Did they come in, or go out?",Human presence
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,how-many-people,How many people are in this space?,Human presence
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,object-count,How many went past?,Objects & assets
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,object-genuine,Is this authentic or counterfeit?,Objects & assets
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,object-identity,Which specific object is this?,Objects & assets
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,object-present,Is the thing there?,Objects & assets
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,obstacle-ahead,Is there something in the way?,Navigation & space
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,someone-present,Is anyone here?,Human presence
S168,HuskyLens AI camera,45,Cameras & Vision,Standoff,Identifiable,who-is-it,Which specific person is this?,Human presence
S181,Time-of-flight gesture radar 60GHz,110,Presence & Occupancy,Standoff,Aggregate,breathing-rate,How fast are they breathing?,Body & health
S181,Time-of-flight gesture radar 60GHz,110,Presence & Occupancy,Standoff,Aggregate,heart-rate,What is the heart rate?,Body & health
S181,Time-of-flight gesture radar 60GHz,110,Presence & Occupancy,Standoff,Aggregate,how-fast-moving,How fast am I moving?,Navigation & space
S181,Time-of-flight gesture radar 60GHz,110,Presence & Occupancy,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S181,Time-of-flight gesture radar 60GHz,110,Presence & Occupancy,Standoff,Aggregate,map-surroundings,What is the shape of the space around me?,Navigation & space
S181,Time-of-flight gesture radar 60GHz,110,Presence & Occupancy,Standoff,Aggregate,obstacle-ahead,Is there something in the way?,Navigation & space
S181,Time-of-flight gesture radar 60GHz,110,Presence & Occupancy,Standoff,Aggregate,person-fell,Did someone fall?,Human presence
S181,Time-of-flight gesture radar 60GHz,110,Presence & Occupancy,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
